Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","7490.776","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7500.958","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7547.652","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","7494.578","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","7598.189","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","638.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","622.567","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","650.991","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","632.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","663.653","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","642.09","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","676.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","651.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","686.607","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","661.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1410275.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","592559.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","816957.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1417069.468","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","578023.833","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","837022.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1421864.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","563652.725","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","856409.297","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1424929.781","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","549472.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","875075.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1425893.465","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","535503.24","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","892977.294","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","23665.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","5256.736","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","18369.72","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","23726.185","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","5175.798","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","18518.291","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","23777.737","X","Ciffre de sources internationales",""
